1.000000000000000000e+00 4.166666666666666852e-01 -3.321819194149598919e-01 3.333333333333333148e-01 -1.725163898355885628e-01 2.199560131956015407e-01 0.000000000000000000e+00 -5.833333333333333703e-01 3.305715456259760709e-01 -5.736257353326295466e-02 -1.208791208791208799e-01 -5.000000000000000000e-01 3.535533905932737864e-01 0.000000000000000000e+00 5.483870967741935054e-01 0.000000000000000000e+00 -1.195228609334393621e-01 -6.715574551403125092e-02 3.647506786441383209e-02 0.000000000000000000e+00 4.082482904638630172e-01 3.154102865812071776e-01 1.421338109037402764e-01 3.947710169758613663e-01 -8.304547985373997299e-02 -3.519475379746317412e-01 0.000000000000000000e+00 -3.294039229342061725e-01 5.000000000000000000e-01 2.540913424931783293e-01 -5.222329678670935005e-01 -5.000000000000000000e-01 -1.522114035586167313e-01 4.068667356033675020e-01 -4.200840252084029336e-01 3.083274062967549800e-01 -3.015113445777636292e-01 4.062500000000000000e-01 3.061862178478972352e-01 8.660254037844385966e-01 0.000000000000000000e+00 -6.693161223797403081e-02 -8.164965809277260345e-01 1.386750490563072868e-01 -1.038572238340159867e-02 0.000000000000000000e+00 8.164965809277260345e-01 1.980378526119325189e-01 7.197625729022344432e-01 0.000000000000000000e+00 6.123724356957944703e-01 0.000000000000000000e+00 -1.720862620959176248e-01 4.714045207910316782e-01 2.182178902359923900e-01 -7.537783614444090730e-02 8.660254037844385966e-01 -2.540002540003810094e-01 -9.934089358711310769e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.335496832484569019e-01 8.703882797784892045e-01 4.629100498862757096e-01 -6.156559575481391766e-01 -1.000000000000000000e+00 1.336306209562121983e-01 0.000000000000000000e+00 8.750000000000000000e-01 -6.286946134619314508e-02 -8.783100656536798612e-01 -3.955578694029644460e-01 1.685499656158105097e-01 0.000000000000000000e+00 -8.432399730978855368e-02 0.000000000000000000e+00 1.823716631040193659e-01 0.000000000000000000e+00 4.055535528269063605e-01 -1.336306209562121983e-01 -9.045340337332908875e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.000000000000000000e-01 7.258661863112977342e-01 7.016464154456233393e-01 -1.899901489143370759e-01 0.000000000000000000e+00 2.419359755792741679e-02 -4.689450951470155449e-01 0.000000000000000000e+00 3.363363969981562063e-01 -3.062500000000000222e-01 -6.324555320336758824e-01 0.000000000000000000e+00 -2.966954145484633210e-01 0.000000000000000000e+00
4.166666666666666852e-01 1.000000000000000000e+00 2.368338562641552347e-01 -1.186781658193853395e-01 -2.083333333333333426e-01 -6.185895741317418844e-02 1.543033499620919125e-01 2.496783561700538154e-02 2.051122628529820635e-01 -9.157828055630092001e-02 2.208209058397830049e-01 -5.222329678670935005e-01 3.458563709480673709e-01 9.128709291752769017e-01 3.900591875067695447e-01 0.000000000000000000e+00 -1.668635379966387430e-02 3.950020345806615762e-01 2.170196669818750812e-01 5.976143046671967829e-01 0.000000000000000000e+00 3.090241561059956510e-01 -1.088758890773355512e-02 -1.052267283529312730e-01 -3.075831259604325241e-02 -4.025957163480038681e-03 0.000000000000000000e+00 -2.312908141917514315e-01 3.551938231995494522e-01 3.726779962499649490e-01 2.678714584772819429e-01 2.708681694429806996e-01 2.702476026699671685e-01 1.786105597684495006e-01 5.324474467027553309e-02 2.667977163986930966e-01 4.264014327112208846e-01 9.128709291752767907e-02 0.000000000000000000e+00 -1.872514715682845610e-01 -4.496179869976354992e-01 2.122345222025838751e-01 5.000000000000000000e-01 2.071841649822588893e-01 6.675573372931908889e-02 0.000000000000000000e+00 -3.162277660168379412e-01 2.268900377189661255e-01 4.116363011742822930e-01 -4.107919181288746113e-01 4.225771273642582870e-01 1.582992015490726212e-01 2.290440892038996534e-01 1.000000000000000000e+00 6.236095644623235179e-01 -3.715743572784023785e-01 3.834824944236852468e-02 1.560350588236311398e-01 2.896659508778687275e-01 1.474965946433966224e-01 0.000000000000000000e+00 -7.455037315262831588e-02 4.236592728681616848e-01 3.162277660168379412e-01 1.932436504220227946e-01 9.041944301794651029e-01 -1.454066213470856239e-01 1.176093840350962566e-01 -2.589769896218352963e-01 8.964214570007952299e-01 5.000000000000000000e-01 7.816023641463079596e-02 2.679786155879829712e-01 6.882472016116852886e-01 -5.374838498865699421e-01 7.001400420140048431e-02 5.000000000000000000e-01 -1.328422328310142897e-01 0.000000000000000000e+00 3.326686600232496294e-01 -5.048616658197308676e-02 4.979586842597989449e-01 1.767766952966368932e-01 5.067927641305427500e-01 2.886751345948128655e-01 2.182178902359923900e-01 6.673607328448479814e-01 4.238306147388632428e-01 1.000000000000000000e+00 4.204760405836871495e-01 0.000000000000000000e+00 5.822026205851659614e-02 2.389130292550074031e-01 0.000000000000000000e+00 2.931790727847867206e-01 6.566697711614186139e-02 4.232073695151589710e-01 2.809757434745082105e-01 -2.379310344827586243e-01 0.000000000000000000e+00
-3.321819194149598919e-01 2.368338562641552347e-01 1.000000000000000000e+00 8.401680504168058672e-01 -4.376207677196347623e-01 -3.492151478847890789e-01 7.905694150420948807e-01 -5.285941398709244066e-01 1.173683280263405650e-20 9.304752592605804173e-03 -2.598888490945259755e-01 7.559289460184545062e-01 3.428726929917567112e-01 -9.449111825230680495e-01 4.398744449552599578e-01 0.000000000000000000e+00 -3.314967720658979489e-01 4.447300418530125143e-01 -1.292859779066745374e-01 0.000000000000000000e+00 -1.000000000000000000e+00 -5.441071875825087382e-03 -3.503245248726853389e-01 3.564777860682666333e-01 0.000000000000000000e+00 -6.953534953651153983e-02 7.637626158259733788e-01 2.731773366049110585e-01 6.178330576092784243e-01 0.000000000000000000e+00 -3.110855084191275766e-01 -7.559289460184545062e-01 1.244881455361409733e-01 2.241327258722103088e-01 4.609772228646443759e-01 1.502027511460555520e-01 5.533985905294663832e-01 1.000000000000000000e+00 -8.703882797784892045e-01 2.587745847533828303e-01 0.000000000000000000e+00 -1.045412176880745614e-01 -2.004459314343182974e-01 2.008048322256247020e-01 -3.930455005355870113e-01 0.000000000000000000e+00 0.000000000000000000e+00 -4.017236536911801548e-02 5.310850045437943701e-01 7.559289460184545062e-01 -5.000000000000000000e-01 7.728525967890877979e-01 7.254762501100116279e-02 4.714356643527074509e-01 -8.660254037844385966e-01 2.014557410063450849e-01 6.882472016116852886e-01 -1.100297120339153861e-01 2.966479394838265060e-01 3.062819459158444002e-01 0.000000000000000000e+00 1.398344657969595450e-01 5.000000000000000000e-01 2.500000000000000000e-01 -2.532803652007522000e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.746706920496583271e-01 -5.144957554275264577e-01 -5.976143046671967829e-01 8.181818181818182323e-01 2.773500981126145737e-01 -2.661443394513981348e-02 -6.546536707079771977e-01 -4.830458915396479425e-01 -8.660254037844385966e-01 0.000000000000000000e+00 2.140431723695223332e-01 0.000000000000000000e+00 -7.007127538005776535e-02 6.434939836876903962e-01 2.913582733740325073e-02 2.571514254297257440e-01 6.993786061802352849e-01 1.000000000000000000e+00 9.678678369916544899e-02 -3.535533905932737864e-01 6.507913734559684915e-01 3.799802978286741517e-01 3.880712182748948802e-01 3.818813079129866894e-01 1.351821787562517418e-01 4.221158824088690475e-01 0.000000000000000000e+00 -5.677335894338370048e-01 4.271330240152233504e-01 4.107919181288746113e-01 -5.000000000000000000e-01 4.287464628562721036e-01 0.000000000000000000e+00
3.333333333333333148e-01 -1.186781658193853395e-01 8.401680504168058672e-01 1.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.075143391598223974e-01 5.345224838248487931e-01 5.222329678670935005e-01 -2.705008904002296766e-01 -5.000000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.817881366751495920e-01 3.075737044646829621e-01 -1.277942312585149121e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.003693835683707736e-01 8.974358974358974395e-02 0.000000000000000000e+00 -2.060214108575822989e-01 4.082482904638630172e-01 0.000000000000000000e+00 -3.931785497463923806e-01 5.150663872462572096e-02 -8.660254037844385966e-01 1.000000000000000000e+00 1.000000000000000000e+00 -2.356486697228667992e-01 -7.559289460184545062e-01 -3.110855084191275766e-01 -3.921992156023532128e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.045199174779452456e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.358751367269824761e-02 -2.700308624336608676e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 1.200176365403939072e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.889822365046136265e-01 9.379030918551611515e-03 -2.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 5.108383615274068035e-01 0.000000000000000000e+00 4.923659639173309510e-01 -3.487559716518173758e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 1.889822365046136265e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.478108423386646053e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.000000000000000000e-01 7.828813612588126913e-01 0.000000000000000000e+00 0.000000000000000000e+00 -3.983534184733321104e-01 0.000000000000000000e+00 8.660254037844385966e-01 1.622881651867158770e-01 8.660254037844385966e-01 0.000000000000000000e+00 -5.000000000000000000e-01 0.000000000000000000e+00 -8.006407690254356835e-01 8.045977011494252762e-02 0.000000000000000000e+00 -2.041241452319315086e-01 4.200840252084029336e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.740776559556978520e-01 0.000000000000000000e+00
-1.725163898355885628e-01 -2.083333333333333426e-01 -4.376207677196347623e-01 0.000000000000000000e+00 1.000000000000000000e+00 -5.920141630322447446e-01 -2.851607961788145407e-02 2.181295488693456019e-01 0.000000000000000000e+00 -2.358187428639038630e-02 3.205364640291542555e-01 0.000000000000000000e+00 3.940552031195503346e-01 -1.020620726159657543e-01 -2.024409991425545063e-01 2.705008904002296766e-01 1.272281646999859073e-01 3.623025342343484667e-02 8.529957631729589984e-02 8.980265101338745504e-02 -5.000000000000000000e-01 2.141331377304989403e-01 9.191056765983141030e-02 5.218880319193764938e-01 -3.072119701946401937e-01 -4.232849673741118646e-01 5.625650191302901115e-01 2.679910290667544825e-01 9.476834928714590600e-02 1.701758234142103088e-01 -3.622844186547359846e-01 2.828842821989830184e-02 -7.265175076082369676e-02 1.178511301977579195e-01 3.535177363527414185e-01 2.265103826370315210e-01 -1.791062033516206131e-01 -2.594372608313854078e-01 5.180446881681616267e-01 1.352504452001148383e-01 -2.500000000000000000e-01 -5.997023644709852108e-02 -2.236067977499789639e-01 2.424857564997646708e-01 -2.669330766267862809e-01 0.000000000000000000e+00 -4.183300132670377813e-01 1.512098766680294026e-01 -8.478078067985947430e-02 7.592566023652965734e-01 -3.496588992902870952e-01 -1.464195887178755817e-01 4.251092255582175072e-01 0.000000000000000000e+00 -7.467286566323437791e-01 -8.998873085037499553e-02 6.809545209198104576e-01 5.236908459104062663e-01 3.436814204694477737e-01 2.353104026675058302e-02 7.142857142857142461e-02 8.787495503274936337e-02 2.187346751049849269e-01 0.000000000000000000e+00 -2.151836741760434213e-01 -5.833333333333333703e-01 -2.737854484095116336e-01 1.367257044058073530e-02 2.527451803357786964e-01 -2.850124412908047189e-01 -3.535533905932737864e-01 -1.032992338176671743e-01 -9.327230351112091380e-03 2.044469989650936625e-01 0.000000000000000000e+00 4.883680689669594455e-01 4.455819038995039172e-01 2.082431289738471969e-01 2.294157338705617721e-01 -1.084652289093280819e-01 -9.759000729485331482e-02 -1.412100602496987323e-01 8.027486465714839259e-02 5.819143739626463363e-01 4.472135954999579277e-01 -6.407116072277476704e-01 -2.601329908572360128e-01 5.639399125837514515e-02 -8.703882797784892045e-01 -3.527180521857522025e-03 -5.790660241435862110e-01 1.605018614314791120e-02 -9.572301670759134073e-02 5.000000000000000000e-01 -3.568129826383357184e-01 -1.186022603649815182e-01 0.000000000000000000e+00 -3.947710169758613663e-01 9.031332183667847846e-02 0.000000000000000000e+00
2.199560131956015407e-01 -6.185895741317418844e-02 -3.492151478847890789e-01 0.000000000000000000e+00 -5.920141630322447446e-01 1.000000000000000000e+00 8.660254037844385966e-01 -5.909319600388430738e-01 -2.374290399669085061e-01 3.249668418098407563e-01 -6.688560540599386428e-01 0.000000000000000000e+00 -8.000000000000000444e-01 2.721655269759086782e-01 3.491679693993151035e-01 0.000000000000000000e+00 -3.535533905932737864e-01 -2.114635231899311962e-01 -3.580447216860943027e-01 1.360827634879543391e-01 -1.000000000000000000e+00 -2.586029013271068377e-01 -4.686346074537462436e-01 -2.336255480168208110e-01 0.000000000000000000e+00 -3.792536023822871694e-01 -3.715802678087691269e-01 -1.297186304156927039e-01 7.500000000000000000e-01 -5.819143739626463363e-01 -7.453559924999298980e-01 6.019292654288459915e-02 -9.341677165847486752e-02 5.367422002233848688e-02 -4.319969723943450357e-01 1.370093025018163657e-01 3.781331444075863302e-01 0.000000000000000000e+00 -5.773502691896257311e-01 6.428571428571429047e-01 0.000000000000000000e+00 -4.902903378454601113e-02 1.000000000000000000e+00 2.386112585535908603e-01 1.473351322530145613e-01 0.000000000000000000e+00 -8.660254037844385966e-01 -1.258877202444292076e-01 -2.109156013488335812e-01 -8.017837257372731896e-01 7.905694150420948807e-01 -1.000000000000000000e+00 -1.141383478335265544e-01 0.000000000000000000e+00 1.000000000000000000e+00 1.324532357065043853e-01 -4.037864265436241218e-01 -2.049897507686859466e-01 3.395679152882081775e-01 9.271726499455306136e-01 5.000000000000000000e-01 -1.913044630418264669e-01 -6.621221919717306115e-01 -1.889822365046136265e-01 4.651979965885091328e-01 0.000000000000000000e+00 1.000000000000000000e+00 -7.743385993795010025e-02 -2.581988897471611533e-01 -7.234780434144717498e-01 0.000000000000000000e+00 5.884389414473131241e-01 -2.244823552346211781e-01 7.856742013183860840e-02 8.958910662691098314e-02 -5.707918576117517739e-01 -8.865926413116155258e-01 -1.265822784810126563e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.024640760767092651e-01 1.170732264477117451e-01 8.072073527955749839e-01 9.449111825230680495e-01 -3.207501495497920851e-01 -3.026137663344012352e-01 5.773502691896257311e-01 3.333333333333333148e-01 -1.000000000000000000e+00 1.333161955300228851e-01 0.000000000000000000e+00 4.649934428944441089e-01 -6.838765055402414861e-01 0.000000000000000000e+00 6.666666666666666297e-01 1.001252348643517781e-01 0.000000000000000000e+00 6.363636363636363535e-01 -2.537596094612761810e-01 0.000000000000000000e+00
0.000000000000000000e+00 1.543033499620919125e-01 7.905694150420948807e-01 -2.075143391598223974e-01 -2.851607961788145407e-02 8.660254037844385966e-01 1.000000000000000000e+00 3.453412578549853174e-01 5.999999999999999778e-01 2.550306852253353407e-01 -3.626203338114211139e-01 0.000000000000000000e+00 1.659633083340412985e-01 0.000000000000000000e+00 3.539961627023943680e-02 0.000000000000000000e+00 1.976934175396370952e-01 4.350147929541406944e-01 -9.766346609885277752e-02 -3.535533905932737864e-01 0.000000000000000000e+00 3.404404871262013410e-01 -3.152251804596455931e-01 0.000000000000000000e+00 0.000000000000000000e+00 -4.950737714883371443e-02 0.000000000000000000e+00 2.000000000000000111e-01 4.952843963740575228e-01 0.000000000000000000e+00 0.000000000000000000e+00 7.302967433402214326e-01 -6.613400036396396842e-02 -1.020620726159657543e-01 0.000000000000000000e+00 7.550699492958005965e-02 -8.134892168199606699e-01 -5.000000000000000000e-01 -5.000000000000000000e-01 5.000000000000000000e-01 1.889822365046136265e-01 -2.898368098501051537e-02 0.000000000000000000e+00 -8.947924869885988397e-02 8.660254037844385966e-01 0.000000000000000000e+00 0.000000000000000000e+00 2.648604199288314143e-01 2.794045713622833049e-01 -5.773502691896257311e-01 0.000000000000000000e+00 3.897800390278422511e-01 1.985438366659062759e-01 0.000000000000000000e+00 0.000000000000000000e+00 1.084652289093280819e-01 -1.550434182365105773e-01 8.042946923566697548e-02 -4.338609156373123277e-01 9.449111825230680495e-01 5.000000000000000000e-01 -7.281782194256265772e-02 4.082482904638630172e-01 5.773502691896257311e-01 2.383656473113980878e-01 0.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 0.000000000000000000e+00 3.244428422615250884e-01 4.766031238193981778e-01 0.000000000000000000e+00 0.000000000000000000e+00 -1.450036976414353918e-01 -1.000000000000000000e+00 0.000000000000000000e+00 4.264014327112208846e-01 -2.282177322938192254e-01 -5.000000000000000000e-01 6.238734587771945783e-01 7.071067811865475727e-01 -1.132277034144595768e-01 2.282177322938192254e-01 0.000000000000000000e+00 6.580901965284980948e-01 3.015113445777636292e-01 0.000000000000000000e+00 1.279415789297897454e-01 0.000000000000000000e+00 -4.254570208480497329e-02 1.927606300949498974e-01 0.000000000000000000e+00 5.672917278018084764e-01 3.130495168499705660e-01 -1.000000000000000000e+00 -4.923659639173309510e-01 -3.282660821493064152e-01 0.000000000000000000e+00
-5.833333333333333703e-01 2.496783561700538154e-02 -5.285941398709244066e-01 5.345224838248487931e-01 2.181295488693456019e-01 -5.909319600388430738e-01 3.453412578549853174e-01 1.000000000000000000e+00 2.664947899703271061e-01 -1.636652014958485946e-01 2.007534463217069964e-01 0.000000000000000000e+00 2.825745075007601859e-01 -4.338609156373123277e-01 1.634737071749074455e-01 7.559289460184545062e-01 4.589189624454548810e-01 5.289495019831245148e-01 2.959485305704744884e-01 0.000000000000000000e+00 -5.000000000000000000e-01 1.813424251464884063e-01 1.879233041885896779e-02 4.815434123430767932e-01 -4.115772364571862463e-02 1.342757800724770634e-01 0.000000000000000000e+00 5.884637771919305760e-02 1.809616519220114683e-01 3.627381250550058556e-01 8.728715609439695600e-01 -1.889822365046136265e-01 1.473281233209773611e-02 8.137884587711594064e-02 5.354481254441787463e-01 1.239203622066349098e-01 -2.500000000000000000e-01 2.010752765666659059e-01 4.738492449724392985e-01 -5.345224838248487931e-01 -5.659164584181102242e-01 -5.315774339537505250e-02 8.660254037844385966e-01 2.117793624007552611e-01 4.637388957601682599e-02 0.000000000000000000e+00 -9.284766908852593037e-01 3.385931931430847253e-01 1.446994608884644151e-01 1.084652289093280819e-01 -3.779644730092272531e-01 6.984302957695781577e-02 1.827683702146110090e-01 0.000000000000000000e+00 1.030107054287911494e-01 4.494665749754947481e-02 5.773502691896257311e-01 5.564957606314432231e-02 -8.885233166386385939e-02 -5.892556509887895977e-02 1.000000000000000000e+00 3.904610144277940731e-01 5.635427880833073777e-01 3.162277660168379412e-01 6.499438709075278098e-02 0.000000000000000000e+00 -4.082482904638630172e-01 -3.202563076101742623e-01 -8.954813188742857810e-02 3.423006720430774585e-01 1.000000000000000000e+00 -1.073849688342438935e-01 5.296754467142156253e-01 -3.061862178478972352e-01 3.333333333333333148e-01 2.021518850156599767e-01 9.428090415820633563e-01 5.222329678670935005e-01 0.000000000000000000e+00 2.275911852928486911e-01 3.571428571428571508e-01 4.676623346268328762e-01 -1.015811706728522584e-01 -9.128709291752767907e-02 2.581988897471611533e-01 5.095246653650681301e-01 1.545078607873814347e-01 -2.584725505444275817e-01 -3.061862178478972352e-01 1.714642881734375346e-01 2.500000000000000000e-01 -5.582214324887723594e-02 3.377293997888580757e-01 0.000000000000000000e+00 6.092500662549140550e-02 -2.648077876933548902e-01 4.714045207910316782e-01 3.015113445777636292e-01 3.868075816237790399e-01 0.000000000000000000e+00
3.305715456259760709e-01 2.051122628529820635e-01 1.956138800439009416e-20 5.222329678670935005e-01 0.000000000000000000e+00 -2.374290399669085061e-01 5.999999999999999778e-01 2.664947899703271061e-01 1.000000000000000000e+00 0.000000000000000000e+00 1.257960235853141651e-01 8.660254037844385966e-01 4.423076923076922906e-01 0.000000000000000000e+00 3.666603572479322226e-01 0.000000000000000000e+00 4.695743768968455023e-01 2.183822557070877191e-01 2.721705672182672328e-02 3.465516400418360288e-01 -3.333333333333333148e-01 5.343515604947943753e-01 -1.529247432277973384e-01 1.646376624361665930e-02 -1.462750710011668231e-01 -3.879948069350158679e-01 -1.084652289093280819e-01 -2.538687017708000648e-01 3.380204320747490221e-01 5.865557254410010968e-01 4.330127018922192983e-01 1.132277034144595768e-01 4.984207369906955287e-02 -2.173913043478260809e-01 0.000000000000000000e+00 1.043558887420902304e-01 -7.619047619047618625e-01 1.604222369799369885e-01 -2.815825150760717932e-01 -3.952847075210474403e-01 0.000000000000000000e+00 2.271847336988259136e-01 -1.815682598006407300e-01 5.892556509887895977e-02 -2.912839018473383224e-01 0.000000000000000000e+00 9.128709291752767907e-02 3.136592530891963992e-01 5.171819831040292970e-01 3.244428422615250884e-01 2.419887570912304942e-01 -1.076763804116331047e-01 3.082018394150649043e-01 0.000000000000000000e+00 3.796283011826482867e-01 -6.526852630329040006e-02 5.657167674666430113e-01 3.599318341428371371e-01 -2.808449522274106269e-01 -4.021473461783348635e-01 5.679618342470648118e-01 5.679398499041766329e-02 -2.702949513597943665e-01 8.006407690254356835e-01 1.386132554925753879e-01 8.944271909999158554e-01 0.000000000000000000e+00 -1.568680813190142243e-01 -2.367531379530009306e-01 5.279437223243839128e-01 1.622214211307625442e-01 4.135291205802922865e-01 3.099634865840633080e-01 3.492741070525036129e-01 1.771229771080190529e-01 4.135106927402258936e-01 1.448413648755802752e-01 -2.536731447159205066e-01 0.000000000000000000e+00 -2.482732642172477688e-02 3.981892689976634370e-01 1.984063491047586558e-01 4.375047341055788297e-01 -9.128709291752767907e-02 -5.000000000000000000e-01 0.000000000000000000e+00 6.163156344279366872e-01 2.064307059611926176e-01 -3.162277660168379412e-01 1.901455601050796307e-01 4.961389383568338141e-01 2.917826537706212364e-01 3.683298398379266092e-01 0.000000000000000000e+00 1.264911064067351654e-01 2.686353447586676824e-01 -2.500000000000000000e-01 1.132277034144595768e-01 -2.037285320114844579e-03 0.000000000000000000e+00
-5.736257353326295466e-02 -9.157828055630092001e-02 9.304752592605804173e-03 -2.705008904002296766e-01 -2.358187428639038630e-02 3.249668418098407563e-01 2.550306852253353407e-01 -1.636652014958485946e-01 0.000000000000000000e+00 1.000000000000000000e+00 -1.494964470531827405e-02 3.429971702850176940e-01 1.257535053451105944e-01 6.416889479197479540e-01 4.792229962272259725e-02 0.000000000000000000e+00 -1.046149409438701938e-01 2.952368148862337671e-01 -5.317618619905378069e-02 -4.761904761904761640e-02 -2.682242289443306227e-01 -7.776714893288801111e-02 2.245416627448462710e-01 2.275026441016511636e-02 -5.689740776670607070e-02 1.707582404549557453e-01 -2.206869226540514595e-01 5.819643836792962044e-02 -1.335286094964016346e-01 -2.912712877702506309e-01 3.432285268817824586e-01 2.791825675422070496e-01 1.397522976947427470e-02 2.183191545808176870e-01 3.610096069043941536e-02 -1.114157381931991236e-02 1.635789462299855890e-01 2.421886073357394642e-01 -3.028634820415907966e-02 9.403801813401072018e-02 -3.154401489382558932e-01 1.314364754709194671e-01 1.008438968179221490e-01 2.216151036969138399e-01 1.766793152188228799e-01 0.000000000000000000e+00 7.001400420140048431e-02 1.337953883786657805e-01 -2.156590823038704099e-02 -1.749635530559413010e-01 4.994842701051497857e-01 3.406408714400375320e-02 6.528239287413474534e-02 5.759695969801142262e-02 2.886751345948128725e-02 -5.976396848428040531e-01 -3.739787960033828795e-02 7.723989753348865783e-02 9.638094287023110662e-02 -2.671966328534937096e-01 5.000000000000000000e-01 -4.439667011649671424e-02 1.667752796900332790e-01 1.132277034144595768e-01 1.498726623325451757e-01 3.202563076101742623e-01 -3.115435818436640414e-02 8.726477015873498888e-02 -1.990074380419978306e-01 -9.262029073554893521e-02 1.952374120367905419e-01 1.276399301779139288e-02 2.235176377205197115e-02 -1.382587723549756065e-01 -6.091346301424706983e-02 9.415336291632460386e-02 2.860387767736776721e-01 6.435699475534351066e-02 -5.345224838248487931e-01 3.189767687046548561e-01 -1.281910885337514683e-01 2.377827770182353861e-01 3.011537437492617375e-01 5.833373066678054775e-01 -6.052275326688024704e-01 1.398588310927462164e-01 2.289542736211767210e-02 -1.085838416993372135e-01 6.131550205974729550e-01 -2.131651876655418776e-01 5.150262026246047592e-02 1.652603411233659059e-01 2.283552224437236655e-01 -7.071067811865475727e-01 2.809378029434153046e-01 -4.316122342049055066e-02 -1.350630004443887089e-01 -1.468050548786758724e-01 -1.689237903305421812e-02 0.000000000000000000e+00
