1	0
2	6
3	0
4	6
5	0
6	6
7	6
8	0
9	0
10	5
11	0
12	0
13	6
14	6
15	0
16	6
17	6
18	7
19	0
20	0
21	0
22	1
23	6
24	0
25	0
26	0
27	0
28	0
29	6
30	6
31	6
32	0
33	3
34	0
35	6
36	8
37	0
38	0
39	0
40	6
41	0
42	1
43	0
44	6
45	6
46	0
47	0
48	4
49	0
50	0
51	0
52	0
53	2
54	6
55	6
56	6
57	0
58	4
59	3
60	6
61	0
62	9
63	0
64	0
65	6
66	0
67	3
68	0
69	0
70	0
71	0
72	6
73	1
74	6
75	0
76	6
77	0
78	6
79	6
80	6
81	0
82	0
83	0
84	0
85	0
86	0
87	0
88	6
89	6
90	6
91	6
92	0
93	1
94	0
95	6
96	0
97	6
98	6
99	0
